"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.topicCount1","Input.run1","Input.topic1","Input.model1label","Input.topicCount2","Input.run2","Input.topic2","Input.model2label","Input.model1word0","Input.model1word1","Input.model1word2","Input.model1word3","Input.model1word4","Input.model1word5","Input.model1word6","Input.model1word7","Input.model1word8","Input.model1word9","Input.model1word10","Input.model1word11","Input.model1word12","Input.model1word13","Input.model1word14","Input.model1word15","Input.model1word16","Input.model1word17","Input.model1word18","Input.model1word19","Input.model2word0","Input.model2word1","Input.model2word2","Input.model2word3","Input.model2word4","Input.model2word5","Input.model2word6","Input.model2word7","Input.model2word8","Input.model2word9","Input.model2word10","Input.model2word11","Input.model2word12","Input.model2word13","Input.model2word14","Input.model2word15","Input.model2word16","Input.model2word17","Input.model2word18","Input.model2word19","Answer.comment","Answer.example","Answer.model","Approve","Reject"
"2IDP9746OQ1S2ZECXGY0D1QKHVH2MZ","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Sun Dec 02 03:47:59 GMT 2012","3","BatchId:979077;","3600","604800","Sun Dec 09 03:47:59 GMT 2012","","","2FFQYN5F3Q0JVEH3TX3W6B49RE3EAB","AAE9H4ZIKQS37","Submitted","Sun Dec 02 04:27:47 GMT 2012","Sun Dec 02 04:27:56 GMT 2012","Sat Dec 08 20:27:56 PST 2012","","","","9","100% (146/146)","0% (0/0)","0% (0/0)","200","1","175","Zhou Enlai","10","4","6","2003","general","attorney","state","chief","operations","major","secretary","report","direction","provided","important","head","position","assembly","description","directed","selected","previous","signal","parts","world","america","peace","people","nations","nation","war","american","freedom","free","years","great","security","united","time","economic","future","international","strength","year","","1001","1"
"2IDP9746OQ1S2ZECXGY0D1QKHVH2MZ","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Sun Dec 02 03:47:59 GMT 2012","3","BatchId:979077;","3600","604800","Sun Dec 09 03:47:59 GMT 2012","","","2KMC26DG67D1CCJ5MURCWK2JQ697EP","A1FE99W26464IW","Submitted","Sun Dec 02 06:29:34 GMT 2012","Sun Dec 02 06:30:38 GMT 2012","Sat Dec 08 22:30:38 PST 2012","","","","64","100% (16/16)","100% (16/16)","0% (0/0)","200","1","175","Zhou Enlai","10","4","6","2003","general","attorney","state","chief","operations","major","secretary","report","direction","provided","important","head","position","assembly","description","directed","selected","previous","signal","parts","world","america","peace","people","nations","nation","war","american","freedom","free","years","great","security","united","time","economic","future","international","strength","year","Nice","1000","2"
"2IDP9746OQ1S2ZECXGY0D1QKHVH2MZ","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Sun Dec 02 03:47:59 GMT 2012","3","BatchId:979077;","3600","604800","Sun Dec 09 03:47:59 GMT 2012","","","2O3DPGFL6VCPB8XWUNNIWV1SJX1K5Y","A997OZ3H2B3Q2","Submitted","Sun Dec 02 05:00:02 GMT 2012","Sun Dec 02 05:00:13 GMT 2012","Sat Dec 08 21:00:13 PST 2012","","","","11","100% (450/450)","100% (232/232)","0% (0/0)","200","1","175","Zhou Enlai","10","4","6","2003","general","attorney","state","chief","operations","major","secretary","report","direction","provided","important","head","position","assembly","description","directed","selected","previous","signal","parts","world","america","peace","people","nations","nation","war","american","freedom","free","years","great","security","united","time","economic","future","international","strength","year","","","1"
"2FN8B727M0IGUT5I8GPF0VF40QDXCM","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Sun Dec 02 03:47:59 GMT 2012","3","BatchId:979077;","3600","604800","Sun Dec 09 03:47:59 GMT 2012","","","2GCW4ZMAZHHR6U3V7YEN3RH1WM1JA3","A29VSY6JA1CP8Y","Submitted","Sun Dec 02 04:44:52 GMT 2012","Sun Dec 02 04:44:59 GMT 2012","Sat Dec 08 20:44:59 PST 2012","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","50","1","7","EGovernment in Europe","100","2","82","Humanitarianism","service","department","office","system","civil","public","officers","executive","departments","law","offices","post","work","administration","efficiency","duties","commission","number","business","order","property","citizens","made","persons","protection","state","life","provision","due","person","purpose","employed","authorities","held","land","hold","engaged","returned","expense","full","","1000","2"
"2FN8B727M0IGUT5I8GPF0VF40QDXCM","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Sun Dec 02 03:47:59 GMT 2012","3","BatchId:979077;","3600","604800","Sun Dec 09 03:47:59 GMT 2012","","","2Q7L6VCPWZ9R2MKNV5SSFSN3PYU9OY","A34HSPNUYSHSR","Submitted","Sun Dec 02 04:57:53 GMT 2012","Sun Dec 02 04:58:27 GMT 2012","Sat Dec 08 20:58:27 PST 2012","","","","34","0% (0/0)","0% (0/0)","0% (0/0)","50","1","7","EGovernment in Europe","100","2","82","Humanitarianism","service","department","office","system","civil","public","officers","executive","departments","law","offices","post","work","administration","efficiency","duties","commission","number","business","order","property","citizens","made","persons","protection","state","life","provision","due","person","purpose","employed","authorities","held","land","hold","engaged","returned","expense","full","","1000","2"
"2FN8B727M0IGUT5I8GPF0VF40QDXCM","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Sun Dec 02 03:47:59 GMT 2012","3","BatchId:979077;","3600","604800","Sun Dec 09 03:47:59 GMT 2012","","","2WFCWYB49F9S71528BAOVST5TAOPTQ","AAE9H4ZIKQS37","Submitted","Sun Dec 02 04:11:20 GMT 2012","Sun Dec 02 04:11:28 GMT 2012","Sat Dec 08 20:11:28 PST 2012","","","","8","100% (146/146)","0% (0/0)","0% (0/0)","50","1","7","EGovernment in Europe","100","2","82","Humanitarianism","service","department","office","system","civil","public","officers","executive","departments","law","offices","post","work","administration","efficiency","duties","commission","number","business","order","property","citizens","made","persons","protection","state","life","provision","due","person","purpose","employed","authorities","held","land","hold","engaged","returned","expense","full","","1001","1"
"28YNTBJ3MMDXKODCUGTKPB9MI5DXBF","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Sun Dec 02 03:47:59 GMT 2012","3","BatchId:979077;","3600","604800","Sun Dec 09 03:47:59 GMT 2012","","","26R9RNDWIOV17GGSANKG213YP4JGVV","AAE9H4ZIKQS37","Submitted","Sun Dec 02 04:25:38 GMT 2012","Sun Dec 02 04:25:45 GMT 2012","Sat Dec 08 20:25:45 PST 2012","","","","7","100% (146/146)","0% (0/0)","0% (0/0)","200","0","72","New Order (Nazism)","10","1","2","Choctaw","europe","european","countries","germany","continent","governments","common","sought","allies","hemisphere","allied","western","establish","german","combined","extend","north","atlantic","liberated","continents","states","lands","indian","land","indians","territory","made","tribes","river","public","canal","acres","water","united","great","pacific","work","mississippi","large","west","","1001","2"
"28YNTBJ3MMDXKODCUGTKPB9MI5DXBF","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Sun Dec 02 03:47:59 GMT 2012","3","BatchId:979077;","3600","604800","Sun Dec 09 03:47:59 GMT 2012","","","2BKNQQ7Q6705GZ8HU1S21QC19RVBVD","A997OZ3H2B3Q2","Submitted","Sun Dec 02 05:05:57 GMT 2012","Sun Dec 02 05:06:05 GMT 2012","Sat Dec 08 21:06:05 PST 2012","","","","8","100% (450/450)","100% (232/232)","0% (0/0)","200","0","72","New Order (Nazism)","10","1","2","Choctaw","europe","european","countries","germany","continent","governments","common","sought","allies","hemisphere","allied","western","establish","german","combined","extend","north","atlantic","liberated","continents","states","lands","indian","land","indians","territory","made","tribes","river","public","canal","acres","water","united","great","pacific","work","mississippi","large","west","","","2"
"28YNTBJ3MMDXKODCUGTKPB9MI5DXBF","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Sun Dec 02 03:47:59 GMT 2012","3","BatchId:979077;","3600","604800","Sun Dec 09 03:47:59 GMT 2012","","","2C2C9KSSZVXXHZSA14BQWYGNU1EL3B","A29VSY6JA1CP8Y","Submitted","Sun Dec 02 04:53:16 GMT 2012","Sun Dec 02 04:53:23 GMT 2012","Sat Dec 08 20:53:23 PST 2012","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","200","0","72","New Order (Nazism)","10","1","2","Choctaw","europe","european","countries","germany","continent","governments","common","sought","allies","hemisphere","allied","western","establish","german","combined","extend","north","atlantic","liberated","continents","states","lands","indian","land","indians","territory","made","tribes","river","public","canal","acres","water","united","great","pacific","work","mississippi","large","west","","1001","2"
"2TEA6X3YOCCFFLDAR7GTQNII265PQV","2AI9RA7S5WM1LIMXVPY0RMHLAJCUZC","Evaluate Topic Label Quality","Choose which of two topic labelings you prefer. (A topic is a collection of words. A topic label is a string representing the meaning of a topic.)","topic, label, evaluate, opinion","$0.05","Sun Dec 02 03:47:59 GMT 2012","3","BatchId:979077;","3600","604800","Sun Dec 09 03:47:59 GMT 2012","","","2IQ1THV8ER9YN2BPPWQSU5KFTXFP22","A29VSY6JA1CP8Y","Submitted","Sun Dec 02 04:47:04 GMT 2012","Sun Dec 02 04:47:17 GMT 2012","Sat Dec 08 20:47:17 PST 2012","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","100","4","48","Georgy Zhukov","10","1","3","Congress","war","military","forces","defense","armed","strength","peace","force","power","attack","enemy","national","maintain","weapons","air","fighting","production","means","victory","essential","states","congress","government","law","united","constitution","state","power","laws","president","act","authority","people","court","executive","union","federal","general","rights","legislation","","1001","2"
